City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
229,Nanortalik,GL,2021-09-17 21:38:55,60.1432,-45.2371,37.94,83,21,19.75,few clouds
230,Tuatapere,NZ,2021-09-17 21:48:55,-46.1333,167.6833,42.82,61,6,3.65,clear sky
231,Belaya Gora,RU,2021-09-17 21:48:55,68.5333,146.4167,42.17,86,100,12.77,overcast clouds
232,Luderitz,NA,2021-09-17 21:48:56,-26.6481,15.1594,56.89,74,0,12.75,clear sky
233,Kaitangata,NZ,2021-09-17 21:46:02,-46.2817,169.8464,45.48,55,13,7.74,few clouds
234,Sioux Lookout,CA,2021-09-17 21:48:56,50.1001,-91.917,54.19,56,83,11.74,broken clouds
235,Egvekinot,RU,2021-09-17 21:48:57,66.3167,-179.1667,32.86,65,100,2.1,overcast clouds
236,Sakakah,SA,2021-09-17 21:48:57,29.9697,40.2064,83.39,28,0,15.01,clear sky
237,Klaksvik,FO,2021-09-17 21:48:57,62.2266,-6.589,53.19,85,92,14.16,overcast clouds
238,Fortuna,US,2021-09-17 21:48:58,40.5982,-124.1573,87.19,44,66,1.99,broken clouds
239,Port Hawkesbury,CA,2021-09-17 21:48:58,45.6169,-61.3485,68.92,87,0,3.0,clear sky
240,Beipiao,CN,2021-09-17 21:48:58,41.7919,120.7792,56.43,68,9,1.03,clear sky
241,Victoria,HK,2021-09-17 21:47:07,22.2855,114.1577,85.32,83,14,1.01,few clouds
242,Burnie,AU,2021-09-17 21:45:16,-41.0667,145.9167,54.91,88,86,17.11,overcast clouds
243,Maldonado,UY,2021-09-17 21:48:59,-34.6667,-54.9167,55.56,83,0,6.31,clear sky
244,Santa Cruz Del Sur,CU,2021-09-17 21:48:59,20.7147,-77.9956,88.93,59,19,1.54,few clouds
245,Tomatlan,MX,2021-09-17 21:45:26,19.9333,-105.25,84.81,74,100,7.11,overcast clouds
246,Chicama,PE,2021-09-17 21:49:00,-7.8447,-79.1469,69.12,67,28,9.15,scattered clouds
247,Port Hardy,CA,2021-09-17 21:45:43,50.6996,-127.4199,49.6,94,100,17.52,moderate rain
248,Aswan,EG,2021-09-17 21:46:39,24.0934,32.907,80.29,29,2,10.25,clear sky
249,Talnakh,RU,2021-09-17 21:46:56,69.4865,88.3972,36.84,70,16,3.22,few clouds
250,Deputatskiy,RU,2021-09-17 21:47:41,69.3,139.9,31.93,99,100,5.26,snow
251,Pangnirtung,CA,2021-09-17 21:49:01,66.1451,-65.7125,35.11,77,100,2.68,overcast clouds
252,Yumen,CN,2021-09-17 21:49:01,40.2833,97.2,65.32,30,0,15.57,clear sky
253,Coquimbo,CL,2021-09-17 21:49:02,-29.9533,-71.3436,57.58,80,0,8.59,clear sky
254,Shimoda,JP,2021-09-17 21:49:02,34.6667,138.95,75.51,92,100,14.54,heavy intensity rain
255,Antalaha,MG,2021-09-17 21:49:03,-14.9003,50.2788,66.45,92,76,4.16,broken clouds
256,Sao Filipe,CV,2021-09-17 21:49:03,14.8961,-24.4956,78.69,78,37,12.46,scattered clouds
257,Hudson Bay,CA,2021-09-17 21:49:03,52.85,-102.3842,55.99,43,94,5.01,overcast clouds
258,Vestmanna,FO,2021-09-17 21:49:04,62.1564,-7.1664,50.02,87,100,17.52,overcast clouds
259,Abu Samrah,SY,2021-09-17 21:46:01,35.3029,37.1841,71.6,54,0,6.35,clear sky
260,Nunkini,MX,2021-09-17 21:49:04,20.3333,-90.1833,86.47,64,91,5.14,overcast clouds
261,Mayo,US,2021-09-17 21:49:05,38.8876,-76.5119,81.61,83,61,10.0,broken clouds
262,Kenai,US,2021-09-17 21:49:05,60.5544,-151.2583,56.03,84,70,5.32,broken clouds
263,Portland,US,2021-09-17 21:45:38,45.5234,-122.6762,82.85,32,98,1.99,overcast clouds
264,Bambous Virieux,MU,2021-09-17 21:47:10,-20.3428,57.7575,72.21,84,13,6.2,few clouds
265,Yulara,AU,2021-09-17 21:49:06,-25.2406,130.9889,54.41,30,0,13.85,clear sky
266,Harper,LR,2021-09-17 21:44:28,4.375,-7.7169,75.92,90,100,6.33,light rain
267,Hokitika,NZ,2021-09-17 21:49:06,-42.7167,170.9667,46.67,82,100,6.93,overcast clouds
268,Clarence Town,AU,2021-09-17 21:49:07,-32.5833,151.7833,63.99,54,96,3.06,overcast clouds
269,Anito,PH,2021-09-17 21:49:07,12.4497,125.2886,77.23,89,92,1.3,overcast clouds
270,Botou,CN,2021-09-17 21:49:08,38.0667,116.5667,64.29,77,96,2.77,light rain
271,Grand Gaube,MU,2021-09-17 21:49:08,-20.0064,57.6608,72.37,84,34,1.01,light rain
272,Hay River,CA,2021-09-17 21:46:19,60.8156,-115.7999,52.84,57,100,9.62,overcast clouds
273,Hobyo,SO,2021-09-17 21:49:09,5.3505,48.5268,77.74,83,82,25.1,broken clouds
274,Senges,BR,2021-09-17 21:49:09,-24.1128,-49.4636,66.94,85,97,5.84,overcast clouds
275,Alyangula,AU,2021-09-17 21:49:09,-13.8483,136.4192,77.77,70,32,12.26,scattered clouds
276,Cap Malheureux,MU,2021-09-17 21:49:10,-19.9842,57.6142,72.46,84,45,1.01,light rain
277,Sept-Iles,CA,2021-09-17 21:49:10,50.2001,-66.3821,60.06,80,19,4.0,few clouds
278,Honningsvag,NO,2021-09-17 21:49:11,70.9821,25.9704,44.69,79,95,16.02,overcast clouds
279,Gat,IL,2021-09-17 21:46:54,31.61,34.7642,75.81,68,0,4.23,clear sky
280,Tarancon,ES,2021-09-17 21:49:11,40.0085,-3.0073,69.66,49,14,5.12,few clouds
281,Asau,RO,2021-09-17 21:49:11,46.4333,26.4,66.76,73,94,5.1,overcast clouds
282,Alofi,NU,2021-09-17 21:47:38,-19.0595,-169.9187,78.19,81,13,18.23,light rain
283,Jacqueville,CI,2021-09-17 21:49:12,5.2052,-4.4146,76.62,92,100,11.7,light rain
284,Balkhash,KZ,2021-09-17 21:47:46,46.844,74.9804,66.79,56,65,14.54,broken clouds
285,Vrede,ZA,2021-09-17 21:49:12,-27.4257,29.1659,43.61,83,18,8.68,few clouds
286,Birin,NP,2021-09-17 21:49:13,26.8865,88.0718,61.97,91,100,2.26,overcast clouds
287,Solnechnyy,RU,2021-09-17 21:49:13,50.7214,136.6319,52.18,92,96,2.19,overcast clouds
288,La Rioja,ES,2021-09-17 21:49:13,42.25,-2.5,61.05,82,94,3.91,overcast clouds
289,Castro,BR,2021-09-17 21:49:14,-24.7911,-50.0119,58.35,99,98,4.0,overcast clouds
290,Mwinilunga,ZM,2021-09-17 21:49:14,-11.7358,24.4293,68.52,40,4,2.77,clear sky
291,Kupang,ID,2021-09-17 21:49:15,-10.1667,123.5833,74.59,75,3,5.48,clear sky
292,Hereford,GB,2021-09-17 21:49:15,52.0568,-2.7148,61.09,67,36,4.12,scattered clouds
293,Chuy,UY,2021-09-17 21:47:12,-33.6971,-53.4616,55.94,91,68,7.72,broken clouds
294,Nchelenge,ZM,2021-09-17 21:49:15,-9.3451,28.734,78.75,47,79,3.31,broken clouds
295,Tilichiki,RU,2021-09-17 21:44:55,60.4667,166.1,48.47,73,100,4.36,overcast clouds
296,Singaraja,ID,2021-09-17 21:49:16,-8.112,115.0882,77.61,80,49,3.62,scattered clouds
297,Emerald,AU,2021-09-17 21:49:16,-23.5333,148.1667,66.11,70,2,13.11,clear sky
298,El Alto,PE,2021-09-17 21:49:17,-4.2714,-81.2147,66.49,77,41,13.11,scattered clouds
299,Korla,CN,2021-09-17 21:46:11,41.7597,86.1469,68.04,28,0,5.1,clear sky
300,Port Lincoln,AU,2021-09-17 21:41:11,-34.7333,135.8667,54.64,61,84,16.35,broken clouds
301,Sokyryany,UA,2021-09-17 21:49:17,48.4475,27.4168,61.9,91,90,6.64,overcast clouds
302,Francistown,BW,2021-09-17 21:49:18,-21.17,27.5079,59.22,78,35,20.29,scattered clouds
303,Keti Bandar,PK,2021-09-17 21:48:26,24.1447,67.4497,82.45,84,42,11.36,scattered clouds
304,Mazara Del Vallo,IT,2021-09-17 21:49:18,37.6641,12.588,78.01,99,75,15.43,broken clouds
305,Kropotkin,RU,2021-09-17 21:49:19,45.4375,40.5756,55.99,68,2,5.66,clear sky
306,Rocha,UY,2021-09-17 21:49:19,-34.4833,-54.3333,54.0,90,0,8.05,clear sky
307,Kamiiso,JP,2021-09-17 21:49:19,41.8167,140.65,63.79,95,100,7.54,overcast clouds
308,Polunochnoye,RU,2021-09-17 21:49:20,60.8697,60.4153,31.41,94,49,4.25,scattered clouds
309,Manta,EC,2021-09-17 21:49:20,-0.95,-80.7333,75.27,82,28,11.63,scattered clouds
310,Touros,BR,2021-09-17 21:49:20,-5.1989,-35.4608,77.81,80,83,16.37,broken clouds
311,Lufilufi,WS,2021-09-17 21:49:21,-13.8745,-171.5986,80.78,75,11,18.16,light rain
312,Half Moon Bay,US,2021-09-17 21:49:21,37.4636,-122.4286,85.57,67,26,1.99,scattered clouds
313,Husavik,IS,2021-09-17 21:49:22,66.0449,-17.3389,46.24,77,100,6.91,overcast clouds
314,Terrace Bay,CA,2021-09-17 21:49:22,48.7834,-87.1,62.01,54,30,14.14,scattered clouds
315,Nemuro,JP,2021-09-17 21:49:22,43.3236,145.575,58.89,87,100,17.07,moderate rain
316,Vao,NC,2021-09-17 21:45:06,-22.6667,167.4833,67.44,58,1,15.86,clear sky
317,Gogrial,SS,2021-09-17 21:49:23,8.5332,28.1004,70.47,95,99,3.69,overcast clouds
318,Visnes,NO,2021-09-17 21:49:23,59.3556,5.2242,56.21,70,80,19.19,broken clouds
319,Nenjiang,CN,2021-09-17 21:49:24,49.1833,125.2167,41.61,85,14,7.0,few clouds
320,Veraval,IN,2021-09-17 21:49:24,20.9,70.3667,79.16,87,60,8.46,broken clouds
321,Pesqueira,BR,2021-09-17 21:46:27,-8.3578,-36.6964,66.69,91,33,15.26,scattered clouds
322,Buala,SB,2021-09-17 21:49:25,-8.145,159.5921,82.89,75,77,11.43,light rain
323,Bairiki,KI,2021-09-17 21:49:25,1.3292,172.9752,81.54,72,36,13.47,scattered clouds
324,Kyzyl-Suu,KG,2021-09-17 21:49:25,42.3414,78.0056,58.35,31,0,6.42,clear sky
325,Cabo San Lucas,MX,2021-09-17 21:46:49,22.8909,-109.9124,91.81,71,41,7.0,scattered clouds
326,Komsomolskiy,UZ,2021-09-17 21:49:26,40.4272,71.7189,68.34,28,0,2.26,clear sky
327,Syracuse,IT,2021-09-17 21:45:22,37.0881,15.2792,82.89,60,65,7.02,broken clouds
328,Anadyr,RU,2021-09-17 21:49:26,64.75,177.4833,44.44,72,31,9.86,scattered clouds
329,Doaba,PK,2021-09-17 21:49:27,33.4244,70.7364,80.2,49,0,0.85,clear sky
330,Saldanha,ZA,2021-09-17 21:49:27,-33.0117,17.9442,57.97,62,0,17.52,clear sky
331,Corinto,GR,2021-09-17 21:49:27,37.9407,22.9573,78.76,62,21,7.31,few clouds
332,Porto Seguro,BR,2021-09-17 21:49:28,-16.4497,-39.0647,72.28,68,0,9.06,clear sky
333,Albemarle,US,2021-09-17 21:45:15,35.3501,-80.2001,83.98,74,98,2.89,overcast clouds
334,Pochutla,MX,2021-09-17 21:47:44,15.7432,-96.4661,85.82,71,78,3.71,broken clouds
335,Loukhi,RU,2021-09-17 21:49:28,66.0764,33.0381,42.19,62,100,1.83,overcast clouds
336,Comodoro Rivadavia,AR,2021-09-17 21:49:29,-45.8667,-67.5,58.12,34,4,15.41,clear sky
337,Westport,US,2021-09-17 21:45:52,41.1415,-73.3579,75.97,91,37,5.01,scattered clouds
338,Wolfeboro,US,2021-09-17 21:49:29,43.584,-71.2073,69.19,91,73,5.08,broken clouds
339,Inhambane,MZ,2021-09-17 21:45:50,-23.865,35.3833,69.55,60,82,17.78,broken clouds
340,Meulaboh,ID,2021-09-17 21:45:55,4.1363,96.1285,77.13,89,86,1.23,overcast clouds
341,Iquitos,PE,2021-09-17 21:49:30,-3.7481,-73.2472,78.94,86,90,1.5,overcast clouds
342,Samarai,PG,2021-09-17 21:49:30,-10.6167,150.6667,77.83,83,99,19.75,overcast clouds
343,Stornoway,GB,2021-09-17 21:49:30,58.2093,-6.3865,53.92,94,46,8.43,scattered clouds
344,Santa Rosa,PH,2021-09-17 21:49:31,14.3122,121.1114,81.86,83,96,6.42,overcast clouds
345,Natal,BR,2021-09-17 21:49:31,-5.795,-35.2094,77.72,78,79,13.42,broken clouds
346,San Quintin,MX,2021-09-17 21:49:32,30.4833,-115.95,73.29,63,8,14.81,clear sky
347,Vostok,RU,2021-09-17 21:46:09,46.4856,135.8833,50.22,81,0,3.65,clear sky
348,Lalibela,ET,2021-09-17 21:49:32,12.0333,39.0333,57.09,57,34,4.94,scattered clouds
349,Saint Anthony,US,2021-09-17 21:49:32,45.0205,-93.218,74.17,36,0,7.0,clear sky
350,Palapye,BW,2021-09-17 21:49:33,-22.546,27.1251,58.91,75,15,16.78,few clouds
351,Sault Sainte Marie,CA,2021-09-17 21:48:07,46.5168,-84.3333,61.9,93,100,9.95,overcast clouds
352,Tailai,CN,2021-09-17 21:49:33,46.3833,123.4,54.32,80,37,11.54,light rain
353,Inta,RU,2021-09-17 21:45:13,66.0317,60.1659,36.57,95,100,25.05,overcast clouds
354,Arraial Do Cabo,BR,2021-09-17 21:49:34,-22.9661,-42.0278,69.28,89,99,16.26,overcast clouds
355,Saint-Francois,FR,2021-09-17 21:49:34,46.4154,3.9054,56.48,88,60,2.01,broken clouds
356,Macomb,US,2021-09-17 21:49:35,40.4592,-90.6718,90.75,44,16,3.38,few clouds
357,Puerto El Triunfo,SV,2021-09-17 21:46:03,13.2833,-88.55,85.23,70,13,4.72,few clouds
358,Sinnai,IT,2021-09-17 21:49:35,39.3042,9.2036,73.47,66,99,7.07,light rain
359,Waddan,LY,2021-09-17 21:45:48,29.1614,16.139,79.34,31,0,10.31,clear sky
360,Noumea,NC,2021-09-17 21:46:42,-22.2763,166.4572,68.81,59,18,11.61,few clouds
361,Ola,RU,2021-09-17 21:49:36,59.5833,151.2833,49.91,85,100,22.86,light rain
362,Varnavino,RU,2021-09-17 21:49:36,57.4035,45.0916,40.78,87,91,8.61,overcast clouds
363,Buchanan,LR,2021-09-17 21:49:37,5.8808,-10.0467,77.02,87,98,5.91,overcast clouds
364,Hailar,CN,2021-09-17 21:49:37,49.2,119.7,41.43,52,51,6.53,broken clouds
365,Zhanakorgan,KZ,2021-09-17 21:49:37,43.9098,67.2495,68.81,39,1,11.56,clear sky
366,Hohhot,CN,2021-09-17 21:49:38,40.8106,111.6522,60.53,44,100,4.63,overcast clouds
367,Mega,ET,2021-09-17 21:49:38,4.05,38.3,66.96,53,92,12.3,overcast clouds
368,Ocara,BR,2021-09-17 21:49:38,-4.4908,-38.5967,76.69,77,2,7.78,clear sky
369,Constitucion,CL,2021-09-17 21:45:56,-35.3333,-72.4167,55.45,75,93,14.0,overcast clouds
370,Komsomolets,KZ,2021-09-17 21:49:39,53.7453,62.0708,44.85,75,97,10.6,overcast clouds
371,Bengkulu,ID,2021-09-17 21:49:39,-3.8004,102.2655,74.93,86,36,4.88,scattered clouds
372,Tiznit,MA,2021-09-17 21:49:40,29.5833,-9.5,66.34,77,26,4.76,scattered clouds
373,Saint-Augustin,CA,2021-09-17 21:49:40,51.226,-58.6502,58.21,68,86,18.32,overcast clouds
374,Nagua,DO,2021-09-17 21:49:40,19.3832,-69.8474,86.45,80,41,7.83,scattered clouds
375,Ust-Maya,RU,2021-09-17 21:49:41,60.4167,134.5333,39.65,94,100,3.83,overcast clouds
376,Georgetown,MY,2021-09-17 21:49:41,5.4112,100.3354,79.9,89,96,4.7,overcast clouds
377,Saint-Georges,GD,2021-09-17 21:46:43,12.0564,-61.7485,81.99,69,64,12.97,broken clouds
378,Lesozavodsk,RU,2021-09-17 21:49:42,45.4794,133.4244,54.37,86,2,5.39,clear sky
379,Concepcion Del Oro,MX,2021-09-17 21:49:42,24.6333,-101.4167,76.12,32,62,6.78,broken clouds
380,Cajuru,BR,2021-09-17 21:49:42,-21.2753,-47.3042,80.06,40,27,6.76,scattered clouds
381,Actopan,MX,2021-09-17 21:49:43,20.2667,-98.9333,72.25,65,100,10.8,overcast clouds
382,Gunjur,GM,2021-09-17 21:49:43,13.2019,-16.7339,79.95,83,100,11.21,overcast clouds
383,Wilmington,US,2021-09-17 21:48:50,34.2257,-77.9447,84.0,77,100,1.01,overcast clouds
384,Muros,ES,2021-09-17 21:44:50,42.7762,-9.0603,64.24,91,2,5.88,clear sky
385,Rovaniemi,FI,2021-09-17 21:49:44,66.5,25.7167,39.61,76,100,2.42,overcast clouds
386,Port Macquarie,AU,2021-09-17 21:47:09,-31.4333,152.9167,62.04,68,58,10.92,broken clouds
387,Huarmey,PE,2021-09-17 21:49:44,-10.0681,-78.1522,66.61,73,34,11.07,scattered clouds
388,Santa Isabel Do Rio Negro,BR,2021-09-17 21:49:45,-0.4139,-65.0192,72.86,95,79,2.24,broken clouds
389,Ranong,TH,2021-09-17 21:49:45,9.9658,98.6348,76.51,84,53,1.25,broken clouds
390,Margate,GB,2021-09-17 21:49:45,51.3813,1.3862,61.7,90,93,7.7,overcast clouds
391,Maningrida,AU,2021-09-17 21:49:46,-12.0667,134.2667,72.64,81,54,9.46,broken clouds
392,Porto Novo,BJ,2021-09-17 21:49:00,6.4965,2.6036,77.67,89,75,5.97,broken clouds
393,Adrar,MR,2021-09-17 21:49:46,20.5022,-10.0711,86.59,42,85,5.91,overcast clouds
394,Hambantota,LK,2021-09-17 21:49:47,6.1241,81.1185,79.3,85,91,12.03,overcast clouds
395,Forest Acres,US,2021-09-17 21:49:47,34.0193,-80.9898,86.99,86,92,4.0,overcast clouds
396,Katherine,AU,2021-09-17 21:49:47,-14.4667,132.2667,73.8,51,31,3.74,scattered clouds
397,Dogbo,BJ,2021-09-17 21:49:48,6.8167,1.7833,75.74,94,96,4.21,overcast clouds
398,Puerto Baquerizo Moreno,EC,2021-09-17 21:49:48,-0.9,-89.6,68.59,87,96,9.78,overcast clouds
399,Najran,SA,2021-09-17 21:49:48,17.4924,44.1277,76.12,17,63,3.69,broken clouds
400,Laguna,US,2021-09-17 21:48:29,38.421,-121.4238,93.43,40,0,4.0,clear sky
401,Ekhabi,RU,2021-09-17 21:49:49,53.5102,142.9671,56.39,80,100,16.58,light rain
402,Dalnegorsk,RU,2021-09-17 21:49:49,44.5604,135.5701,54.23,76,0,3.91,clear sky
403,Rockland,US,2021-09-17 21:49:49,41.1668,-74.0496,74.64,85,55,5.48,broken clouds
404,Umm Kaddadah,SD,2021-09-17 21:49:50,13.6017,26.6876,85.57,40,71,6.26,broken clouds
405,Niteroi,BR,2021-09-17 21:49:50,-22.8833,-43.1036,69.6,83,88,10.8,overcast clouds
406,Molfetta,IT,2021-09-17 21:49:50,41.2002,16.5975,77.14,63,99,1.01,overcast clouds
407,Cleveland,US,2021-09-17 21:47:48,41.4995,-81.6954,85.75,73,5,1.99,clear sky
408,Serra Negra,BR,2021-09-17 21:49:51,-22.6122,-46.7006,70.39,63,60,2.86,broken clouds
409,Padang,ID,2021-09-17 21:49:51,-0.9492,100.3543,76.89,87,94,2.66,overcast clouds
410,Mbala,ZM,2021-09-17 21:49:52,-8.8402,31.3659,69.15,44,59,4.85,broken clouds
411,Mangan,IN,2021-09-17 21:49:52,27.5167,88.5333,74.7,86,100,2.35,overcast clouds
412,Weligama,LK,2021-09-17 21:49:52,5.9667,80.4167,77.94,90,83,6.96,light rain
413,Barkly West,ZA,2021-09-17 21:49:53,-28.5354,24.5215,53.19,27,0,12.95,clear sky
414,Lavrentiya,RU,2021-09-17 21:49:53,65.5833,-171.0,38.86,69,99,9.6,overcast clouds
415,Kahului,US,2021-09-17 21:49:54,20.8947,-156.47,81.97,79,100,15.48,overcast clouds
416,Moose Factory,CA,2021-09-17 21:49:54,51.2585,-80.6094,55.71,99,100,3.91,overcast clouds
417,Kulhudhuffushi,MV,2021-09-17 21:49:55,6.6221,73.07,81.64,78,95,10.58,overcast clouds
418,Ust-Omchug,RU,2021-09-17 21:49:55,61.15,149.6333,44.8,85,100,4.16,light rain
419,Porto De Moz,BR,2021-09-17 21:49:55,-1.7483,-52.2383,84.02,59,37,4.94,scattered clouds
420,Matay,EG,2021-09-17 21:46:50,28.419,30.7792,78.51,48,0,17.16,clear sky
421,Havre-Saint-Pierre,CA,2021-09-17 21:49:56,50.2334,-63.5986,56.79,80,15,8.21,few clouds
422,Shimizu,JP,2021-09-17 21:49:56,43.0061,142.8847,57.15,99,100,7.38,overcast clouds
423,Champerico,GT,2021-09-17 21:49:57,14.3,-91.9167,83.35,74,100,4.41,overcast clouds
424,Sheridan,US,2021-09-17 21:49:19,44.8333,-106.9173,88.02,15,36,1.99,scattered clouds
425,Lubango,AO,2021-09-17 21:49:57,-14.9172,13.4925,63.14,40,33,4.18,scattered clouds
426,Sinnamary,GF,2021-09-17 21:48:58,5.3833,-52.95,79.92,80,39,6.33,scattered clouds
427,Lithgow,AU,2021-09-17 21:49:58,-33.4833,150.15,57.47,66,73,11.77,broken clouds
428,Swakopmund,NA,2021-09-17 21:49:58,-22.6833,14.5333,56.98,87,2,1.99,clear sky
429,Leiyang,CN,2021-09-17 21:49:58,26.4024,112.8591,76.82,79,44,3.51,light rain
430,Cockburn Town,TC,2021-09-17 21:49:59,21.4612,-71.1419,83.1,79,100,16.67,overcast clouds
431,Boromlya,UA,2021-09-17 21:49:59,50.6184,34.9704,55.56,62,96,11.39,light rain
432,Aripuana,BR,2021-09-17 21:49:59,-9.1667,-60.6333,80.13,60,65,2.53,broken clouds
433,Gravdal,NO,2021-09-17 21:49:03,68.1214,13.5031,50.27,82,100,12.46,overcast clouds
434,Suntar,RU,2021-09-17 21:50:00,62.1444,117.6319,34.14,86,99,6.76,overcast clouds
435,Svetlaya,RU,2021-09-17 21:50:00,46.5389,138.3297,58.17,69,0,3.98,clear sky
436,Quzhou,CN,2021-09-17 21:50:00,28.9594,118.8686,68.2,91,0,5.1,clear sky
437,Gunnedah,AU,2021-09-17 21:50:01,-30.9833,150.25,60.82,57,60,2.73,broken clouds
438,Monrovia,LR,2021-09-17 21:50:01,6.3005,-10.7969,77.81,83,100,7.11,overcast clouds
439,Naze,JP,2021-09-17 21:50:02,28.3667,129.4833,75.43,76,4,9.26,clear sky
440,Bolobo,CD,2021-09-17 21:50:03,-2.1667,16.2333,74.34,81,83,1.52,broken clouds
441,Ginir,ET,2021-09-17 21:50:03,7.1333,40.7,64.76,70,100,4.41,light rain
442,Yenagoa,NG,2021-09-17 21:45:22,4.9247,6.2642,75.65,94,91,3.27,overcast clouds
443,Traralgon,AU,2021-09-17 21:50:04,-38.1833,146.5333,56.17,82,14,5.01,few clouds
444,San Luis,AR,2021-09-17 21:48:13,-33.295,-66.3356,70.7,24,1,4.16,clear sky
445,Esmeraldas,BR,2021-09-17 21:50:05,-19.7625,-44.3139,76.06,50,49,11.79,scattered clouds
446,Cayenne,GF,2021-09-17 21:50:05,4.9333,-52.3333,82.09,82,20,6.2,light rain
447,Ugoofaaru,MV,2021-09-17 21:50:06,5.6667,73.0,81.88,79,77,12.03,broken clouds
448,Lata,PT,2021-09-17 21:50:06,40.1629,-8.3327,67.05,91,77,4.34,broken clouds
449,Makakilo City,US,2021-09-17 21:50:06,21.3469,-158.0858,82.69,68,99,20.18,overcast clouds
450,Tikrit,IQ,2021-09-17 21:50:07,34.6071,43.6782,84.38,29,0,10.22,clear sky
451,Ancud,CL,2021-09-17 21:47:09,-41.8697,-73.8203,51.42,83,99,10.76,light rain
452,Fairbanks,US,2021-09-17 21:47:08,64.8378,-147.7164,54.3,56,12,1.01,few clouds
453,Linjiang,CN,2021-09-17 21:50:07,41.8069,126.9078,53.83,96,0,1.25,clear sky
454,Flin Flon,CA,2021-09-17 21:48:25,54.7682,-101.865,50.59,65,98,4.32,overcast clouds
455,Monteagudo,BO,2021-09-17 21:50:08,-19.8167,-63.9833,83.16,32,10,7.65,clear sky
456,San Patricio,US,2021-09-17 21:50:08,28.017,-97.5169,97.02,42,6,6.89,clear sky
