City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
457,Eltham,NZ,2021-09-17 21:50:09,-39.4292,174.3,48.18,74,3,8.01,clear sky
458,Sur,OM,2021-09-17 21:46:46,22.5667,59.5289,83.91,70,7,11.07,clear sky
459,Lazarev,RU,2021-09-17 21:50:09,52.225,141.5131,58.87,72,73,15.32,broken clouds
460,Krasnyy Chikoy,RU,2021-09-17 21:50:09,50.3643,108.7512,46.27,93,99,1.52,overcast clouds
461,Flagstaff,US,2021-09-17 21:48:42,35.1981,-111.6513,82.56,30,90,7.0,overcast clouds
462,Wenling,CN,2021-09-17 21:45:12,28.3669,121.36,74.34,81,98,3.71,overcast clouds
463,Ankang,CN,2021-09-17 21:48:03,32.68,109.0172,68.5,95,100,2.55,overcast clouds
464,Maltahohe,NA,2021-09-17 21:50:10,-24.8333,16.9833,59.59,24,1,5.55,clear sky
465,Faya,SA,2021-09-17 21:46:53,18.3851,42.4509,68.59,45,25,3.09,scattered clouds
466,Ouallam,NE,2021-09-17 21:50:11,14.3188,2.0866,87.19,52,100,13.8,overcast clouds
467,Dapaong,TG,2021-09-17 21:50:11,10.8639,0.205,76.19,73,98,2.24,overcast clouds
468,Biltine,TD,2021-09-17 21:50:11,14.5333,20.9167,90.16,25,99,4.9,overcast clouds
469,Samandag,TR,2021-09-17 21:50:12,36.0842,35.9771,74.12,68,0,3.33,clear sky
470,San Carlos Del Zulia,VE,2021-09-17 21:50:12,9.0,-71.9135,89.04,54,13,8.46,few clouds
471,Riyadh,SA,2021-09-17 21:50:12,24.6877,46.7219,84.24,17,74,7.23,broken clouds
472,Maragogi,BR,2021-09-17 21:50:13,-9.0122,-35.2225,74.61,84,46,12.8,scattered clouds
473,Dawlatabad,AF,2021-09-17 21:50:13,36.4141,64.9053,73.72,14,0,3.22,clear sky
474,Byron Bay,AU,2021-09-17 21:50:14,-28.65,153.6167,69.06,63,0,12.1,clear sky
475,Guarapari,BR,2021-09-17 21:50:14,-20.6667,-40.4975,71.62,88,22,6.76,few clouds
476,Liwale,TZ,2021-09-17 21:50:14,-9.7667,37.9333,65.52,88,5,3.22,clear sky
477,Vanimo,PG,2021-09-17 21:48:46,-2.6741,141.3028,78.49,89,66,6.49,broken clouds
478,Puerto Quijarro,BO,2021-09-17 21:50:15,-17.7833,-57.7667,94.26,21,13,2.68,few clouds
479,Acapulco,MX,2021-09-17 21:50:15,16.8634,-99.8901,82.81,78,99,2.51,overcast clouds
480,Alice Springs,AU,2021-09-17 21:48:27,-23.7,133.8833,63.55,63,99,20.24,overcast clouds
481,Udachnyy,RU,2021-09-17 21:50:16,66.4167,112.4,28.47,93,86,6.11,overcast clouds
482,Kloulklubed,PW,2021-09-17 21:50:16,7.0419,134.2556,81.39,78,99,12.77,overcast clouds
483,Mogadishu,SO,2021-09-17 21:50:17,2.0371,45.3438,77.52,83,49,15.52,scattered clouds
484,Evensk,RU,2021-09-17 21:50:17,61.95,159.2333,46.98,89,100,5.99,overcast clouds
485,Burns Lake,CA,2021-09-17 21:50:17,54.2331,-125.7533,43.3,89,100,3.62,overcast clouds
486,Nizhniy Kuranakh,RU,2021-09-17 21:50:18,58.8353,125.4869,37.58,91,100,14.12,overcast clouds
487,Ixtapa,MX,2021-09-17 21:50:18,20.7,-105.2,79.23,96,100,4.0,overcast clouds
488,Quatre Cocos,MU,2021-09-17 21:50:18,-20.2078,57.7625,72.09,86,12,6.69,light rain
489,Chistogorskiy,RU,2021-09-17 21:50:19,53.9835,87.3843,59.38,48,92,8.95,overcast clouds
490,Kangaatsiaq,GL,2021-09-17 21:50:19,68.3065,-53.4641,31.1,59,1,10.89,clear sky
491,Polessk,RU,2021-09-17 21:50:19,54.862,21.1028,48.97,90,100,15.68,overcast clouds
492,Chakwal,PK,2021-09-17 21:50:20,32.9334,72.8585,80.02,67,0,7.74,clear sky
493,Mpulungu,ZM,2021-09-17 21:50:20,-8.7623,31.1141,79.36,54,68,2.26,broken clouds
494,Opuwo,NA,2021-09-17 21:50:21,-18.0607,13.84,65.97,23,2,2.15,clear sky
495,Waverley,ZA,2021-09-17 21:50:21,-25.7023,28.2591,60.53,40,23,12.28,few clouds
496,Karratha,AU,2021-09-17 21:50:21,-20.7377,116.8463,70.52,33,0,15.97,clear sky
497,Acari,PE,2021-09-17 21:50:22,-15.4311,-74.6158,69.76,61,80,5.88,broken clouds
498,Semey,KZ,2021-09-17 21:50:22,50.4111,80.2275,53.47,82,76,10.2,heavy intensity rain
499,Caruray,PH,2021-09-17 21:50:22,10.3094,119.0128,78.22,87,99,4.47,overcast clouds
500,Marondera,ZW,2021-09-17 21:50:23,-18.1853,31.5519,55.18,94,63,13.44,broken clouds
501,Ihosy,MG,2021-09-17 21:50:23,-22.4,46.1167,64.44,56,9,10.29,clear sky
502,Catuday,PH,2021-09-17 21:50:23,16.2923,119.8062,79.48,81,17,6.98,few clouds
503,Manokwari,ID,2021-09-17 21:50:24,-0.8667,134.0833,76.33,84,100,2.53,moderate rain
504,Medea,DZ,2021-09-17 21:50:24,36.2642,2.7539,64.53,88,42,2.37,scattered clouds
505,Ocean City,US,2021-09-17 21:50:24,39.2776,-74.5746,77.02,87,46,11.01,scattered clouds
506,Kuching,MY,2021-09-17 21:50:25,1.55,110.3333,74.55,94,72,2.48,moderate rain
507,Qasigiannguit,GL,2021-09-17 21:50:25,68.8193,-51.1922,17.78,75,2,3.74,clear sky
508,Cairns,AU,2021-09-17 21:50:26,-16.9167,145.7667,74.07,83,91,14.79,overcast clouds
509,Awbari,LY,2021-09-17 21:50:26,26.5921,12.7805,79.02,22,0,8.79,clear sky
510,Aktash,RU,2021-09-17 21:50:26,50.3,87.7333,36.86,57,32,4.83,scattered clouds
511,Ugljevik,BA,2021-09-17 21:50:27,44.6636,19.0203,58.51,93,99,4.14,overcast clouds
512,Goderich,CA,2021-09-17 21:50:27,43.7501,-81.7165,79.92,73,0,8.95,clear sky
513,Manzhouli,CN,2021-09-17 21:50:27,49.6,117.4333,44.71,49,99,7.18,overcast clouds
514,Tahoua,NE,2021-09-17 21:50:28,14.8888,5.2692,85.78,52,83,9.13,broken clouds
515,Pandan,PH,2021-09-17 21:48:48,14.0453,124.1694,79.47,86,97,5.91,light rain
516,Sidi Ali,DZ,2021-09-17 21:48:12,36.0998,0.4206,70.68,80,0,3.67,clear sky
517,Saiha,IN,2021-09-17 21:50:29,22.4833,92.9667,70.27,99,100,2.13,light rain
518,Puerto Escondido,MX,2021-09-17 21:50:29,15.85,-97.0667,83.57,74,63,3.69,broken clouds
519,Morondava,MG,2021-09-17 21:50:29,-20.2833,44.2833,74.19,67,42,16.69,scattered clouds
520,Khash,IR,2021-09-17 21:50:30,28.2211,61.2158,71.78,9,0,0.2,clear sky
521,Baykit,RU,2021-09-17 21:50:30,61.67,96.37,39.15,89,99,3.94,overcast clouds
522,Alpatovo,RU,2021-09-17 21:50:30,43.7028,45.2415,59.68,62,76,6.33,broken clouds
523,Miranda,CO,2021-09-17 21:45:41,3.2499,-76.2281,80.38,58,38,3.13,scattered clouds
524,Kalmunai,LK,2021-09-17 21:50:31,7.4167,81.8167,81.34,79,100,2.42,overcast clouds
525,Alamosa,US,2021-09-17 21:50:31,37.4695,-105.87,82.65,8,0,6.58,clear sky
526,Mount Isa,AU,2021-09-17 21:50:32,-20.7333,139.5,73.09,25,5,9.01,clear sky
527,Beringovskiy,RU,2021-09-17 21:50:32,63.05,179.3167,44.69,51,27,7.83,scattered clouds
528,Hawkesbury,CA,2021-09-17 21:45:43,45.6001,-74.616,80.62,72,50,5.88,scattered clouds
529,Hornepayne,CA,2021-09-17 21:50:33,49.2138,-84.7705,62.71,52,91,12.03,overcast clouds
530,Nioro,GM,2021-09-17 21:47:30,13.35,-15.75,76.23,93,100,6.02,overcast clouds
531,Puerto Guzman,CO,2021-09-17 21:50:33,0.9703,-76.5858,81.05,71,24,0.98,few clouds
532,Nuuk,GL,2021-09-17 21:50:34,64.1835,-51.7216,37.65,64,77,2.93,broken clouds
533,Mehamn,NO,2021-09-17 21:50:34,71.0357,27.8492,41.79,79,95,10.18,overcast clouds
534,Aasiaat,GL,2021-09-17 21:50:35,68.7098,-52.8699,20.32,74,2,8.39,clear sky
535,Bousso,TD,2021-09-17 21:50:35,10.4795,16.7117,75.0,85,97,5.95,light rain
536,Qui Nhon,VN,2021-09-17 21:50:17,13.7667,109.2333,76.32,90,86,3.85,overcast clouds
537,Antofagasta,CL,2021-09-17 21:47:45,-23.65,-70.4,60.13,74,37,8.08,scattered clouds
538,Taber,CA,2021-09-17 21:45:42,49.8167,-112.1518,73.27,12,100,17.34,overcast clouds
539,Kudahuvadhoo,MV,2021-09-17 21:48:22,2.6708,72.8944,82.36,75,100,7.49,overcast clouds
540,San Pedro De Macoris,DO,2021-09-17 21:50:36,18.4616,-69.2972,81.48,73,86,8.93,overcast clouds
541,Taltal,CL,2021-09-17 21:50:20,-25.4,-70.4833,61.79,69,24,4.97,few clouds
542,Srednekolymsk,RU,2021-09-17 21:50:36,67.45,153.6833,47.12,68,34,6.17,scattered clouds
543,Pisco,PE,2021-09-17 21:45:37,-13.7,-76.2167,65.01,81,56,4.72,broken clouds
544,Karasjok,NO,2021-09-17 21:50:37,69.4719,25.5112,36.91,89,98,9.17,overcast clouds
545,Bhuban,IN,2021-09-17 21:50:37,20.8833,85.8333,78.12,89,100,2.28,overcast clouds
546,Pincher Creek,CA,2021-09-17 21:50:38,49.4833,-113.952,64.89,20,100,27.02,overcast clouds
547,Riohacha,CO,2021-09-17 21:50:38,11.5444,-72.9072,88.47,60,9,14.16,clear sky
548,Gariaband,IN,2021-09-17 21:50:38,20.635,82.0614,71.62,97,76,3.11,broken clouds
549,Kenora,CA,2021-09-17 21:50:39,49.8167,-94.4337,57.9,44,68,10.36,broken clouds
550,Hanover,DE,2021-09-17 21:47:03,52.3705,9.7332,57.02,90,0,4.68,clear sky
551,Mishan,CN,2021-09-17 21:50:39,45.55,131.8833,55.02,71,14,4.03,few clouds
552,Wasilla,US,2021-09-17 21:50:40,61.5814,-149.4394,53.85,82,21,5.01,few clouds
553,Wattegama,LK,2021-09-17 21:50:40,6.7989,81.4808,74.89,93,100,5.61,overcast clouds
554,Boulder City,US,2021-09-17 21:50:40,35.9786,-114.8325,92.77,19,64,17.76,broken clouds
555,Menemen,TR,2021-09-17 21:50:41,38.6075,27.0694,71.89,49,25,2.01,scattered clouds
556,Ostrovnoy,RU,2021-09-17 21:50:41,68.0531,39.5131,42.03,74,100,5.91,overcast clouds
557,Pevek,RU,2021-09-17 21:50:42,69.7008,170.3133,32.68,100,100,1.99,light snow
558,Frederico Westphalen,BR,2021-09-17 21:50:42,-27.3592,-53.3944,60.44,96,100,6.2,light rain
559,Porto Walter,BR,2021-09-17 21:50:43,-8.2686,-72.7439,83.75,55,90,1.03,overcast clouds
560,Rorvik,NO,2021-09-17 21:50:43,64.8621,11.2373,50.31,66,86,23.8,overcast clouds
561,Tanda,IN,2021-09-17 21:50:43,26.55,82.65,74.95,98,94,6.17,overcast clouds
562,Navahrudak,BY,2021-09-17 21:50:44,53.6,25.8333,44.17,96,100,13.02,overcast clouds
563,Sayyan,YE,2021-09-17 21:50:44,15.1718,44.3244,64.81,38,100,2.19,overcast clouds
564,Bouar,CF,2021-09-17 21:50:44,5.934,15.596,63.7,95,99,2.75,overcast clouds
565,Umkomaas,ZA,2021-09-17 21:50:45,-30.2067,30.7978,59.68,69,75,10.09,broken clouds
566,Belomorsk,RU,2021-09-17 21:50:45,64.5232,34.7668,43.2,74,100,5.46,overcast clouds
567,Obo,CF,2021-09-17 21:50:46,5.3998,26.4869,68.61,98,100,3.29,overcast clouds
568,Broome,US,2021-09-17 21:50:46,42.2506,-75.833,76.91,73,86,1.01,overcast clouds
569,Inirida,CO,2021-09-17 21:50:46,3.8653,-67.9239,78.85,84,87,3.96,overcast clouds
570,Verkhnyaya Sinyachikha,RU,2021-09-17 21:50:47,57.976,61.6673,35.73,86,99,6.2,overcast clouds
571,Oussouye,SN,2021-09-17 21:45:56,12.485,-16.5469,79.03,84,100,6.06,overcast clouds
572,Laramie,US,2021-09-17 21:50:47,41.3114,-105.5911,78.35,20,49,4.18,scattered clouds
573,Sao Gabriel Da Cachoeira,BR,2021-09-17 21:50:48,-0.1303,-67.0892,76.78,91,51,1.83,broken clouds
574,Balaogan,PH,2021-09-17 21:50:48,13.4328,123.2818,75.94,93,100,1.79,overcast clouds
575,Vila Velha,BR,2021-09-17 21:50:48,-20.3297,-40.2925,73.54,80,9,7.07,clear sky
576,Ambilobe,MG,2021-09-17 21:50:49,-13.2,49.05,70.02,81,90,2.77,overcast clouds
577,Agustin Codazzi,CO,2021-09-17 21:50:49,10.0341,-73.2361,91.13,50,59,1.68,broken clouds
578,Rio Grande,BR,2021-09-17 21:50:49,-32.035,-52.0986,61.95,88,100,14.23,overcast clouds
579,Vila Franca Do Campo,PT,2021-09-17 21:50:50,37.7167,-25.4333,66.69,79,89,6.2,overcast clouds
580,Sabang,ID,2021-09-17 21:50:50,5.8933,95.3214,82.33,75,35,9.13,scattered clouds
581,Antsohihy,MG,2021-09-17 21:50:51,-14.8796,47.9875,71.67,91,67,0.63,light rain
582,Mahibadhoo,MV,2021-09-17 21:50:51,3.7833,72.9667,82.36,76,99,9.91,overcast clouds
583,Yar-Sale,RU,2021-09-17 21:50:51,66.8333,70.8333,37.18,96,100,30.09,light rain
584,Jacareacanga,BR,2021-09-17 21:50:52,-6.2222,-57.7528,81.46,63,82,1.1,broken clouds
585,Petukhovo,RU,2021-09-17 21:50:52,55.0692,67.9019,42.1,80,100,12.19,overcast clouds
586,Beira,MZ,2021-09-17 21:50:52,-19.8436,34.8389,72.66,86,76,21.97,light rain
587,Tornio,FI,2021-09-17 21:50:53,65.8481,24.1466,43.18,73,100,5.88,overcast clouds
588,Cradock,ZA,2021-09-17 21:50:53,-32.1642,25.6192,42.67,79,0,4.56,clear sky
589,Enshi,CN,2021-09-17 21:46:49,30.3,109.4833,69.42,97,100,0.94,light rain
590,Gumdag,TM,2021-09-17 21:50:53,39.2061,54.5906,73.22,82,0,4.29,clear sky
591,Kieta,PG,2021-09-17 21:50:54,-6.2167,155.6333,83.25,71,83,4.9,light rain
592,Cururupu,BR,2021-09-17 21:50:54,-1.8283,-44.8683,76.08,89,14,3.18,few clouds
593,Lubumbashi,CD,2021-09-17 21:50:55,-11.6609,27.4794,71.28,31,4,3.15,clear sky
594,Kirando,TZ,2021-09-17 21:50:55,-7.4167,30.6,77.05,66,42,4.94,scattered clouds
595,Ilulissat,GL,2021-09-17 21:46:19,69.2167,-51.1,16.68,70,6,5.14,clear sky
596,Wahpeton,US,2021-09-17 21:50:55,46.2652,-96.6059,69.94,24,0,8.63,clear sky
597,Townsville,AU,2021-09-17 21:50:56,-19.25,146.8,72.93,55,38,14.14,scattered clouds
598,Jaca,ES,2021-09-17 21:50:56,42.569,-0.5499,68.02,66,20,4.18,few clouds
599,Zhovtneve,UA,2021-09-17 21:50:57,50.6637,24.2492,57.04,97,100,16.26,overcast clouds
600,Camopi,GF,2021-09-17 21:50:57,3.1655,-52.3158,72.73,98,85,4.07,moderate rain
601,Sweetwater,US,2021-09-17 21:48:00,25.7634,-80.3731,82.99,58,80,8.39,broken clouds
602,Port Keats,AU,2021-09-17 21:50:58,-14.25,129.55,78.06,83,39,4.9,scattered clouds
603,Tignere,CM,2021-09-17 21:50:58,7.3667,12.65,65.44,91,100,2.21,overcast clouds
604,College,US,2021-09-17 21:50:58,64.8569,-147.8028,54.28,56,12,2.13,few clouds
605,Luoyang,CN,2021-09-17 21:50:59,34.6836,112.4536,66.47,98,100,7.96,light rain
606,Liverpool,GB,2021-09-17 21:50:59,53.4106,-2.9779,63.28,82,57,1.21,broken clouds
607,Damavand,IR,2021-09-17 21:50:59,35.7178,52.065,64.0,18,0,2.1,clear sky
608,Sola,VU,2021-09-17 21:51:00,-13.8833,167.55,79.68,78,19,18.75,few clouds
609,Sao Felix Do Xingu,BR,2021-09-17 21:51:00,-6.6447,-51.995,86.41,35,86,3.4,overcast clouds
610,Schwanewede,DE,2021-09-17 21:51:01,53.2333,8.6,53.19,95,0,4.56,clear sky
611,Bhakkar,PK,2021-09-17 21:51:01,31.6253,71.0657,89.04,42,0,9.19,clear sky
612,Calabozo,VE,2021-09-17 21:51:01,8.9242,-67.4293,82.62,69,83,2.75,broken clouds
613,Tieli,CN,2021-09-17 21:51:02,46.95,128.05,54.5,97,97,1.07,overcast clouds
614,Bathsheba,BB,2021-09-17 21:46:25,13.2167,-59.5167,82.6,66,11,11.32,few clouds
615,Koupela,BF,2021-09-17 21:51:02,12.1794,-0.3517,78.94,73,89,2.44,overcast clouds
616,New Plymouth,NZ,2021-09-17 21:51:03,-39.0667,174.0833,50.05,51,3,5.68,clear sky
617,Newport,GB,2021-09-17 21:51:03,51.5877,-2.9984,62.85,86,32,3.02,scattered clouds
618,Sudogda,RU,2021-09-17 21:51:03,55.9539,40.8629,40.14,77,87,4.9,overcast clouds
619,Dubbo,AU,2021-09-17 21:50:09,-32.25,148.6167,62.4,53,99,13.85,overcast clouds
620,Kavaratti,IN,2021-09-17 21:51:04,10.5669,72.642,80.71,81,61,9.17,broken clouds
621,San Ignacio,BZ,2021-09-17 21:51:04,17.1561,-89.0714,91.81,53,62,9.33,broken clouds
622,Kirakira,SB,2021-09-17 21:51:05,-10.4544,161.9205,82.56,75,97,11.72,overcast clouds
623,Sibolga,ID,2021-09-17 21:51:05,1.7427,98.7792,75.74,89,71,2.89,broken clouds
624,Savinka,RU,2021-09-17 21:51:05,50.0785,47.0994,49.1,57,90,5.59,overcast clouds
625,San-Pedro,CI,2021-09-17 21:51:06,4.7485,-6.6363,75.43,93,88,7.07,overcast clouds
626,Dossor,KZ,2021-09-17 21:51:06,47.5272,52.9811,50.7,48,1,7.09,clear sky
627,Ajdabiya,LY,2021-09-17 21:51:06,30.7554,20.2263,77.56,53,0,7.7,clear sky
628,Taoudenni,ML,2021-09-17 21:51:07,22.6783,-3.9836,97.25,23,91,13.09,overcast clouds
629,Mahajanga,MG,2021-09-17 21:51:07,-15.7167,46.3167,75.31,81,63,10.65,broken clouds
630,Tabuk,PH,2021-09-17 21:51:08,17.4189,121.4443,73.53,90,55,2.39,broken clouds
631,Marquette,US,2021-09-17 21:51:08,46.5333,-87.6335,67.33,44,94,11.34,overcast clouds
632,Muzhi,RU,2021-09-17 21:51:08,65.3667,64.6667,36.7,97,100,24.81,moderate rain
633,Chara,RU,2021-09-17 21:51:09,56.9064,118.2631,31.95,72,1,3.02,clear sky
634,Padampur,IN,2021-09-17 21:51:09,29.6833,73.6167,84.65,57,0,8.86,clear sky
635,Tura,IN,2021-09-17 21:51:09,25.5198,90.2201,72.14,96,100,3.47,overcast clouds
636,Pawayan,IN,2021-09-17 21:51:10,28.0667,80.1,74.89,87,63,7.85,broken clouds
637,Ambon,ID,2021-09-17 21:51:10,-3.6954,128.1814,76.89,91,100,10.85,heavy intensity rain
638,Nanakuli,US,2021-09-17 21:46:33,21.3906,-158.1547,84.11,70,99,18.3,overcast clouds
639,Guadalupe Y Calvo,MX,2021-09-17 21:51:10,26.1,-106.9667,68.45,67,86,5.14,overcast clouds
640,Arrifes,PT,2021-09-17 21:51:11,37.7667,-25.7,65.84,76,91,8.25,overcast clouds
641,Camacha,PT,2021-09-17 21:51:11,33.0833,-16.3333,71.53,77,93,18.05,overcast clouds
642,Vidim,RU,2021-09-17 21:51:12,56.4088,103.1106,38.82,73,19,3.56,few clouds
643,Peniche,PT,2021-09-17 21:47:35,39.3558,-9.3811,67.28,86,53,19.53,broken clouds
644,Hlukhiv,UA,2021-09-17 21:51:12,51.6782,33.9162,49.37,95,100,18.99,overcast clouds
645,Lodwar,KE,2021-09-17 21:51:13,3.1191,35.5973,89.1,39,82,7.65,broken clouds
646,Manicore,BR,2021-09-17 21:51:14,-5.8092,-61.3003,79.59,74,100,1.68,overcast clouds
647,De-Kastri,RU,2021-09-17 21:51:14,51.4667,140.7833,57.72,76,76,5.32,light rain
648,Stolac,BA,2021-09-17 21:51:15,43.0844,17.9575,66.49,86,84,3.38,broken clouds
649,Pachino,IT,2021-09-17 21:51:15,36.7186,15.0907,79.59,73,90,9.62,overcast clouds
650,Mitu,CO,2021-09-17 21:51:15,1.1983,-70.1733,77.43,93,21,2.39,few clouds
651,Souris,CA,2021-09-17 21:51:16,49.6172,-100.2612,65.73,20,56,9.62,broken clouds
652,Molango,MX,2021-09-17 21:51:16,20.7833,-98.7167,65.86,85,99,5.01,overcast clouds
653,Berdigestyakh,RU,2021-09-17 21:51:17,62.0989,126.6992,34.2,98,100,14.43,moderate rain
654,Olafsvik,IS,2021-09-17 21:51:17,64.8945,-23.7142,45.57,62,100,7.07,overcast clouds
655,Hualmay,PE,2021-09-17 21:51:17,-11.0964,-77.6139,64.53,74,63,12.33,broken clouds
656,Santiago,CL,2021-09-17 21:51:18,-33.4569,-70.6483,65.57,51,2,5.66,clear sky
657,Ornskoldsvik,SE,2021-09-17 21:51:18,63.2909,18.7153,41.11,84,55,3.98,broken clouds
658,Labuhan,ID,2021-09-17 21:51:19,-6.8844,112.2051,77.18,82,43,7.45,scattered clouds
659,Kem,RU,2021-09-17 21:51:20,64.9555,34.5793,43.93,78,100,4.83,overcast clouds
660,Alto Araguaia,BR,2021-09-17 21:51:20,-17.3147,-53.2153,85.19,17,12,6.62,few clouds
661,Abu Kamal,SY,2021-09-17 21:51:20,34.4506,40.9171,81.41,36,25,9.51,scattered clouds
662,Lipin Bor,RU,2021-09-17 21:51:21,60.2622,37.9763,36.9,96,25,6.91,scattered clouds
663,Bambanglipuro,ID,2021-09-17 21:51:21,-7.95,110.2833,75.81,88,10,7.47,clear sky
664,Aksarka,RU,2021-09-17 21:51:21,66.5606,67.7975,36.57,95,100,30.65,light rain
665,Palmas De Monte Alto,BR,2021-09-17 21:51:22,-14.2672,-43.1619,80.31,33,0,11.56,clear sky
666,Lohja,FI,2021-09-17 21:51:22,60.2486,24.0653,46.26,73,99,5.44,overcast clouds
667,Nola,IT,2021-09-17 21:51:23,40.922,14.5329,77.56,74,92,3.6,overcast clouds
668,Arlit,NE,2021-09-17 21:51:23,18.7369,7.3853,92.48,11,0,9.93,clear sky
669,Green River,US,2021-09-17 21:51:23,41.5286,-109.4662,78.19,24,0,3.0,clear sky
670,Kroya,ID,2021-09-17 21:51:24,-7.6331,109.2461,75.33,92,38,5.84,scattered clouds
671,Prince George,CA,2021-09-17 21:49:47,53.9166,-122.753,47.25,96,100,3.0,light rain
672,Zambezi,ZM,2021-09-17 21:51:24,-13.5432,23.1047,73.08,30,59,4.34,broken clouds
673,Marshfield,US,2021-09-17 21:51:25,44.6689,-90.1718,71.44,45,100,8.61,overcast clouds
674,Ipswich,GB,2021-09-17 21:51:25,52.0592,1.1555,63.28,87,96,6.46,overcast clouds
675,La Malbaie,CA,2021-09-17 21:51:25,47.6575,-70.1559,67.66,77,5,9.86,clear sky
676,Ceres,US,2021-09-17 21:51:26,37.5949,-120.9577,93.49,19,0,2.46,clear sky
677,Tshikapa,CD,2021-09-17 21:51:26,-6.4167,20.8,73.45,81,94,2.01,overcast clouds
678,Kamaishi,JP,2021-09-17 21:48:21,39.2667,141.8833,68.27,97,100,20.47,overcast clouds
679,Srinivaspur,IN,2021-09-17 21:51:27,13.3333,78.2167,71.53,80,98,5.21,overcast clouds
680,Vila,PT,2021-09-17 21:47:58,42.0304,-8.1588,53.33,92,66,4.5,broken clouds
681,Coos Bay,US,2021-09-17 21:51:27,43.3665,-124.2179,88.02,69,100,11.56,overcast clouds
682,Zhangjiakou,CN,2021-09-17 21:51:27,40.81,114.8794,59.34,78,100,1.39,overcast clouds
683,Grand-Lahou,CI,2021-09-17 21:51:28,5.1367,-5.0242,76.05,94,100,8.68,overcast clouds
684,Prieska,ZA,2021-09-17 21:51:28,-29.6641,22.7474,49.35,41,0,10.45,clear sky
685,Viedma,AR,2021-09-17 21:50:28,-40.8135,-62.9967,57.29,47,10,8.63,clear sky
